CALL_NO,ENTRY_DATE,TIME_PERIOD,Year,ENTRY_TIME,CLOSE_TIME,PRIORITY,CALL_TYPE,1ST_UNIT,DISP,LOCATION,FULL_ADDRESS_CLEAN,Lat,Long,Accuracy Score
152220739,8/10/15,3,2015,8:26:52 AM,10:00:49 AM,C,915,3J72,CIT,387 ELLIS ST,"387 ELLIS ST, SAN FRANCISCO, CA",37.784684,-122.412529,1
152221363,8/10/15,3,2015,11:30:52 AM,11:41:06 AM,C,915,3J72,CIT,710 ELLIS ST,"710 ELLIS ST, SAN FRANCISCO, CA",37.784385,-122.41803,1
152221563,8/10/15,3,2015,12:23:32 PM,12:28:46 PM,C,915,3E13C,CIT,WILLOW ST/POLK ST,"WILLOW ST AND POLK ST, SAN FRANCISCO, CA",37.783567,-122.419273,1
152221301,8/10/15,3,2015,11:16:33 AM,11:30:18 AM,C,915,3J72,CIT,620 LARKIN ST,"620 LARKIN ST, SAN FRANCISCO, CA",37.783528,-122.41741,1
152222763,8/10/15,3,2015,5:41:13 PM,5:51:30 PM,C,915,4M2B,CIT,1053 MARKET ST,"1053 MARKET ST, SAN FRANCISCO, CA",37.781008,-122.411156,1
152221197,8/10/15,3,2015,10:45:26 AM,10:55:03 AM,C,915,3J72,CIT,FULTON ST/HYDE ST,"FULTON ST AND HYDE ST, SAN FRANCISCO, CA",37.779789,-122.415127,1
152220494,8/10/15,3,2015,6:40:49 AM,7:11:29 AM,C,915,3J72,CIT,199 LARKIN ST,"199 LARKIN ST, SAN FRANCISCO, CA",37.779542,-122.416873,1
152221230,8/10/15,3,2015,10:55:10 AM,11:08:52 AM,C,915,3J72,CIT,8TH ST/MARKET ST,"8TH ST AND MARKET ST, SAN FRANCISCO, CA",37.778718,-122.41474,1
152220560,8/10/15,3,2015,7:18:20 AM,7:24:24 AM,C,915,3J72,CIT,1195 MARKET ST,"1195 MARKET ST, SAN FRANCISCO, CA",37.778648,-122.414078,1
152220453,8/10/15,3,2015,6:10:26 AM,6:40:46 AM,C,915,3J72,CIT,99 GROVE ST,"99 GROVE ST, SAN FRANCISCO, CA",37.778083,-122.417316,1
152220541,8/10/15,3,2015,7:09:35 AM,9:51:09 AM,C,915,3B71,CIT,275 10TH ST,"275 10TH ST, SAN FRANCISCO, CA",37.773397,-122.412786,1
152221323,8/10/15,3,2015,11:21:59 AM,12:00:26 PM,C,915,3B71,CIT,68 MCCOPPIN ST,"68 MCCOPPIN ST, SAN FRANCISCO, CA",37.771859,-122.421864,1
152220332,8/10/15,3,2015,4:02:53 AM,4:46:35 AM,B,915,3F70A,ARR,2033 OAK ST,"2033 OAK ST, SAN FRANCISCO, CA",37.771042,-122.452851,1
152221002,8/10/15,3,2015,9:45:55 AM,10:27:14 AM,C,915,3D71,CIT,55 ERIE ST,"55 ERIE ST, SAN FRANCISCO, CA",37.769084,-122.41677,1
152220709,8/10/15,3,2015,8:13:47 AM,8:21:57 AM,C,915,3X70,CIT,VERMONT ST/ALAMEDA ST,"VERMONT ST AND ALAMEDA ST, SAN FRANCISCO, CA",37.7685435,-122.404886,1
152220728,8/10/15,3,2015,8:21:58 AM,8:33:13 AM,C,915,3X70,CIT,2000 BLK ALAMEDA ST,"2000 ALAMEDA ST, SAN FRANCISCO, CA",37.76838,-122.404875,1
152221349,8/10/15,3,2015,11:28:48 AM,11:55:36 AM,C,915,3D71,CIT,POTRERO AV/ALAMEDA ST,"POTRERO AV AND ALAMEDA ST, SAN FRANCISCO, CA",37.768353,-122.407813,1
152221092,8/10/15,3,2015,10:11:44 AM,11:08:23 AM,C,915,3D71,CIT,450 FLORIDA ST,"450 FLORIDA ST, SAN FRANCISCO, CA",37.763583,-122.411751,1
152210761,8/9/15,3,2015,7:36:51 AM,9:12:35 AM,C,919,3B71,CIT,868 MISSION ST,"868 MISSION ST, SAN FRANCISCO, CA",37.783374,-122.405657,1
152210754,8/9/15,3,2015,7:34:24 AM,9:28:28 AM,C,915,3B71,CIT,COLTON ST/BRADY ST,"COLTON ST AND BRADY ST, SAN FRANCISCO, CA",37.772872,-122.4204,1
152213013,8/9/15,3,2015,6:33:53 PM,7:30:50 PM,C,915,3F43,CIT,555 CLAYTON ST,"555 CLAYTON ST, SAN FRANCISCO, CA",37.770037,-122.448831,1
152210516,8/9/15,3,2015,4:10:39 AM,4:26:18 AM,C,915,3F70B,CIT,BUENA VISTA AV W/HAIGHT ST,"BUENA VISTA AV W AND HAIGHT ST, SAN FRANCISCO, CA",37.769661,-122.442765,0.9
152210615,8/9/15,3,2015,5:55:25 AM,6:08:22 AM,C,915,3I71,CIT,1240 9TH AV,"1240 9TH AV, SAN FRANCISCO, CA",37.765162,-122.46625,1
152210766,8/9/15,3,2015,7:38:32 AM,8:07:57 AM,C,919,3C11A,CIT,CAROLINA ST/22ND ST,"CAROLINA ST AND 22ND ST, SAN FRANCISCO, CA",37.757242,-122.399907,1
152201748,8/8/15,3,2015,1:15:01 PM,1:30:57 PM,C,915,3J14A,CIT,96 MCALLISTER ST,"96 MCALLISTER ST, SAN FRANCISCO, CA",37.78117,-122.413489,1
152201750,8/8/15,3,2015,1:15:21 PM,1:38:22 PM,B,915,3B71,CIT,701 MINNA ST,"701 MINNA ST, SAN FRANCISCO, CA",37.776714,-122.412739,1
152200901,8/8/15,3,2015,8:35:56 AM,8:42:14 AM,C,915,3F70B,CIT,MASONIC AV/HAIGHT ST,"MASONIC AV AND HAIGHT ST, SAN FRANCISCO, CA",37.77021,-122.445345,1
152200713,8/8/15,3,2015,7:01:08 AM,7:20:05 AM,C,915,3F70B,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
152200913,8/8/15,3,2015,8:40:56 AM,9:00:55 AM,C,915,3F70B,CIT,21 BELCHER ST,"21 BELCHER ST, SAN FRANCISCO, CA",37.768916,-122.430025,1
152201241,8/8/15,3,2015,10:35:40 AM,10:57:15 AM,C,915,3F70B,CIT,258 NOE ST,"258 NOE ST, SAN FRANCISCO, CA",37.764833,-122.433474,1
152191288,8/7/15,3,2015,11:04:10 AM,2:53:47 PM,C,915,3B45,CIT,6TH ST/SHIPLEY ST,"6TH ST AND SHIPLEY ST, SAN FRANCISCO, CA",37.7780818,-122.4050784,1
152192918,8/7/15,3,2015,5:45:31 PM,5:58:41 PM,C,919,3B45,CIT,GOUGH ST/MARKET ST,"GOUGH ST AND MARKET ST, SAN FRANCISCO, CA",37.773151,-122.422229,0.93
152190463,8/7/15,3,2015,5:44:18 AM,5:50:02 AM,C,915,3F70B,CIT,1480 HAIGHT ST,"1480 HAIGHT ST, SAN FRANCISCO, CA",37.770172,-122.446671,1
152190337,8/7/15,3,2015,3:35:37 AM,3:41:00 AM,C,915,3F70B,CIT,DUBOCE PARK,"DUBOCE PARK, SAN FRANCISCO, CA",37.7695613,-122.4324905,1
152190575,8/7/15,3,2015,7:05:27 AM,7:10:43 AM,C,915,3D71,CIT,15TH ST/SOUTH VAN NESS AV,"15TH ST AND SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.766805,-122.417645,1
152180513,8/6/15,3,2015,6:27:04 AM,6:39:47 AM,C,915,3J72,CIT,801 MARKET ST,"801 MARKET ST, SAN FRANCISCO, CA",37.78499,-122.405677,1
152180510,8/6/15,3,2015,6:24:02 AM,6:26:33 AM,C,915,3J72,CIT,835 MARKET ST,"835 MARKET ST, SAN FRANCISCO, CA",37.7841,-122.406145,1
152180689,8/6/15,3,2015,7:40:40 AM,8:40:32 AM,C,915,3.00E+70,CIT,ELM ST/POLK ST,"ELM ST AND POLK ST, SAN FRANCISCO, CA",37.781704,-122.418901,1
152181605,8/6/15,3,2015,12:21:00 PM,12:32:26 PM,C,915,3J72,CIT,1139 MARKET ST,"1139 MARKET ST, SAN FRANCISCO, CA",37.779533,-122.413018,1
152180470,8/6/15,3,2015,5:52:29 AM,6:02:05 AM,C,915,3J72,CIT,1166 MARKET ST,"1166 MARKET ST, SAN FRANCISCO, CA",37.779373,-122.414066,1
152180487,8/6/15,3,2015,6:04:06 AM,6:09:18 AM,C,915,3J72,CIT,30 GROVE ST,"30 GROVE ST, SAN FRANCISCO, CA",37.779159,-122.415808,1
152181678,8/6/15,3,2015,12:41:40 PM,12:45:12 PM,C,915,3J72,CIT,8TH ST/MARKET ST,"8TH ST AND MARKET ST, SAN FRANCISCO, CA",37.778718,-122.41474,1
152180910,8/6/15,3,2015,8:51:28 AM,10:06:06 AM,C,915,3.00E+70,CIT,OCTAVIA ST/PAGE ST,"OCTAVIA ST AND PAGE ST, SAN FRANCISCO, CA",37.773875,-122.424057,1
152181815,8/6/15,3,2015,1:18:43 PM,1:23:20 PM,C,915,3F70B,CIT,HAIGHT ST/ASHBURY ST,"HAIGHT ST AND ASHBURY ST, SAN FRANCISCO, CA",37.770008,-122.446934,1
152180419,8/6/15,3,2015,4:54:10 AM,5:22:12 AM,C,915,3F70B,CIT,SHARON MEADOW,"SHARON MEADOW, SAN FRANCISCO, CA",37.769175,-122.457776,1
152180385,8/6/15,3,2015,4:27:55 AM,4:52:00 AM,C,915,3F70B,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
152181842,8/6/15,3,2015,1:25:41 PM,1:42:01 PM,C,915,3H13C,CIT,4100 BLK MISSION ST,"4100 MISSION ST, SAN FRANCISCO, CA",37.73073,-122.429709,1
152171851,8/5/15,3,2015,1:06:28 PM,1:16:51 PM,C,915,3F42,CIT,555 COLE ST,"555 COLE ST, SAN FRANCISCO, CA",37.794587,-122.402439,0.9
152171908,8/5/15,3,2015,1:19:24 PM,5:18:09 PM,C,915,3.00E+61,CIT,1900 VAN NESS AV,"1900 VAN NESS AV, SAN FRANCISCO, CA",37.793265,-122.422478,1
152170547,8/5/15,3,2015,7:09:26 AM,9:14:13 AM,A,919,3A108,ARR,101 POST ST,"101 POST ST, SAN FRANCISCO, CA",37.788685,-122.40388,1
152170620,8/5/15,3,2015,7:32:40 AM,8:18:23 AM,C,915,3.00E+70,CIT,ALICE B TOKLAS PL/VAN NESS AV,"ALICE B TOKLAS PL AND VAN NESS AV, SAN FRANCISCO, CA",37.785214,-122.42136,1
152170582,8/5/15,3,2015,7:21:07 AM,7:30:56 AM,C,915,3J72,CIT,801 MARKET ST,"801 MARKET ST, SAN FRANCISCO, CA",37.78499,-122.405677,1
152171597,8/5/15,3,2015,12:02:40 PM,6:27:55 PM,C,919,3E14C,ARR,1111 OFARRELL ST,"1111 OFARRELL ST, SAN FRANCISCO, CA",37.784249,-122.423287,1
152170437,8/5/15,3,2015,5:47:12 AM,5:51:03 AM,C,915,3J72,CIT,302 EDDY ST,"302 EDDY ST, SAN FRANCISCO, CA",37.784115,-122.412921,1
152173480,8/5/15,3,2015,7:39:26 PM,7:47:17 PM,C,915,9X10B,CIT,300 BLK 3RD ST,"300 3RD ST, SAN FRANCISCO, CA",37.783635,-122.39893,1
152171656,8/5/15,3,2015,12:17:57 PM,12:27:36 PM,C,915,3J42C,CIT,545 EDDY ST,"545 EDDY ST, SAN FRANCISCO, CA",37.783147,-122.41653,1
152170440,8/5/15,3,2015,5:55:19 AM,6:08:13 AM,C,915,3J72,CIT,100 BLK GOLDEN GATE AV,"100 GOLDEN GATE AV, SAN FRANCISCO, CA",37.781923,-122.412221,1
152170636,8/5/15,3,2015,7:39:07 AM,7:50:47 AM,C,915,3J72,CIT,52 6TH ST,"52 6TH ST, SAN FRANCISCO, CA",37.781366,-122.409519,1
152170546,8/5/15,3,2015,7:09:10 AM,7:14:37 AM,C,915,3J72,CIT,1155 MARKET ST,"1155 MARKET ST, SAN FRANCISCO, CA",37.779223,-122.413409,1
152170463,8/5/15,3,2015,6:12:19 AM,6:52:09 AM,C,915,3J72,CIT,0 BLK LARKIN ST,"10 LARKIN ST, SAN FRANCISCO, CA",37.777823,-122.416264,1
152172018,8/5/15,3,2015,1:45:52 PM,1:53:07 PM,C,915,3F42,CIT,OCTAVIA ST/WALLER ST,"OCTAVIA ST AND WALLER ST, SAN FRANCISCO, CA",37.7720009,-122.4237513,1
152170993,8/5/15,3,2015,9:19:00 AM,9:24:13 AM,C,915,3F42,CIT,PAGE ST/LYON ST,"PAGE ST AND LYON ST, SAN FRANCISCO, CA",37.771571,-122.442188,1
152171760,8/5/15,3,2015,12:46:16 PM,12:59:42 PM,C,915,3F42,CIT,HAIGHT ST/MASONIC AV,"HAIGHT ST AND MASONIC AV, SAN FRANCISCO, CA",37.77021,-122.445345,1
152172702,8/5/15,3,2015,4:40:55 PM,4:50:26 PM,C,915,3F42,CIT,HAIGHT ST/MASONIC AV,"HAIGHT ST AND MASONIC AV, SAN FRANCISCO, CA",37.77021,-122.445345,1
152170416,8/5/15,3,2015,5:16:33 AM,7:29:06 AM,C,915,3D73,CIT,620 SOUTH VAN NESS AV,"620 SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.763156,-122.417484,1
152170622,8/5/15,3,2015,7:33:14 AM,8:15:19 AM,C,915,3D73,CIT,19TH ST/TREAT AV,"19TH ST AND TREAT AV, SAN FRANCISCO, CA",37.760563,-122.413755,0.94
152170266,8/5/15,3,2015,2:33:05 AM,8:01:18 AM,C,915,3D73,CIT,987 SHOTWELL ST,"987 SHOTWELL ST, SAN FRANCISCO, CA",37.752646,-122.415068,1
152162734,8/4/15,3,2015,5:52:49 PM,6:44:44 PM,C,915,3.00E+61,CIT,100 BLK FERN ST,"100 FERN ST, SAN FRANCISCO, CA",37.788072,-122.42021,1
152161416,8/4/15,3,2015,11:48:37 AM,12:35:30 PM,C,915,3G68,CIT,LAKE ST/PARK PRESIDIO BL,"LAKE ST AND PARK PRESIDIO BL, SAN FRANCISCO, CA",37.7863252,-122.4725805,1
152160675,8/4/15,3,2015,7:56:10 AM,8:21:21 AM,C,919,3B1A,CIT,543 2ND ST,"543 2ND ST, SAN FRANCISCO, CA",37.782619,-122.392841,1
152161276,8/4/15,3,2015,11:07:07 AM,11:18:17 AM,C,915,3J72,CIT,87 MCALLISTER ST,"87 MCALLISTER ST, SAN FRANCISCO, CA",37.78077,-122.413363,1
152160795,8/4/15,3,2015,8:43:11 AM,8:57:30 AM,C,915,3J72,CIT,50 UNITED NATIONS PZ,"50 UNITED NATIONS PZ, SAN FRANCISCO, CA",37.78028,-122.414411,1
152161648,8/4/15,3,2015,12:52:39 PM,1:02:11 PM,C,915,3J72,CIT,50 UNITED NATIONS PZ,"50 UNITED NATIONS PZ, SAN FRANCISCO, CA",37.78028,-122.414411,1
152160881,8/4/15,3,2015,9:08:13 AM,9:15:35 AM,C,915,3J13A,CIT,HALLIDIE PZ,"HALLIDIE PZ, SAN FRANCISCO, CA",37.7749295,-122.4194155,1
152160655,8/4/15,3,2015,7:44:28 AM,8:40:45 AM,C,915,3F14A,CIT,WALLER ST/OCTAVIA ST,"WALLER ST AND OCTAVIA ST, SAN FRANCISCO, CA",37.7720009,-122.4237513,1
152162010,8/4/15,3,2015,2:31:03 PM,3:26:54 PM,C,915,3F70A,CIT,1727 HAIGHT STREET,"1727 HAIGHT STREET, SAN FRANCISCO, CA",37.769339,-122.450929,1
152150929,8/3/15,3,2015,8:56:14 AM,9:04:49 AM,C,915,3A42B,CIT,MASON ST/LOMBARD ST,"MASON ST AND LOMBARD ST, SAN FRANCISCO, CA",37.802828,-122.413034,1
152150574,8/3/15,3,2015,6:56:23 AM,7:06:56 AM,C,915,3J72,CIT,801 MARKET ST,"801 MARKET ST, SAN FRANCISCO, CA",37.78499,-122.405677,1
152151382,8/3/15,3,2015,10:58:11 AM,11:02:50 AM,C,915,3J72,CIT,301 EDDY ST,"301 EDDY ST, SAN FRANCISCO, CA",37.783665,-122.412904,1
152150547,8/3/15,3,2015,6:41:00 AM,9:26:57 AM,C,915,3J72,CIT,455 EDDY ST,"455 EDDY ST, SAN FRANCISCO, CA",37.783158,-122.414959,1
152150478,8/3/15,3,2015,5:51:32 AM,6:03:30 AM,C,915,3J72,CIT,200 BLK LEAVENWORTH ST,"200 LEAVENWORTH ST, SAN FRANCISCO, CA",37.783031,-122.413913,1
152150706,8/3/15,3,2015,7:44:36 AM,9:28:00 AM,C,915,3B71,CIT,321 CLEMENTINA ST,"321 CLEMENTINA ST, SAN FRANCISCO, CA",37.781914,-122.402092,1
152150554,8/3/15,3,2015,6:44:10 AM,8:10:14 AM,C,915,3B71,CIT,139 6TH ST,"139 6TH ST, SAN FRANCISCO, CA",37.780561,-122.407975,1
152150541,8/3/15,3,2015,6:35:43 AM,6:42:15 AM,C,915,3J72,CIT,1155 MARKET ST,"1155 MARKET ST, SAN FRANCISCO, CA",37.779223,-122.413409,1
152153500,8/3/15,3,2015,7:54:00 PM,7:58:03 PM,C,915,3.00E+11,CIT,VAN NESS AV/POLK AV,"VAN NESS AV AND POLK AV, SAN FRANCISCO, CA",37.7767238,-122.4191809,1
152150550,8/3/15,3,2015,6:42:35 AM,6:49:41 AM,C,915,3J72,CIT,UN PLAZA,"UN PLAZA, SAN FRANCISCO, CA",37.776646,-122.417481,1
152150632,8/3/15,3,2015,7:20:26 AM,7:56:16 AM,C,915,3F11A,CIT,42 WALLER ST,"42 WALLER ST, SAN FRANCISCO, CA",37.772228,-122.42423,1
152153355,8/3/15,3,2015,7:09:00 PM,7:17:21 PM,C,919,3B43,CIT,0 BLK ELGIN PK,"10 ELGIN PK, SAN FRANCISCO, CA",37.771392,-122.42345,1
152150728,8/3/15,3,2015,7:51:48 AM,8:06:12 AM,C,915,3F13A,CIT,557 ASHBURY ST,"557 ASHBURY ST, SAN FRANCISCO, CA",37.770108,-122.44725,1
152150999,8/3/15,3,2015,9:12:52 AM,9:22:07 AM,C,915,3X70,CIT,9TH ST/DIVISION ST,"9TH ST AND DIVISION ST, SAN FRANCISCO, CA",37.77005,-122.407001,0.92
152150750,8/3/15,3,2015,7:59:36 AM,8:30:07 AM,C,915,3F14A,CIT,DUBOCE AV/STEINER ST,"DUBOCE AV AND STEINER ST, SAN FRANCISCO, CA",37.769307,-122.43157,0.92
152150925,8/3/15,3,2015,8:54:45 AM,10:37:17 AM,C,915,3F14A,CIT,138 CHURCH ST,"138 CHURCH ST, SAN FRANCISCO, CA",37.768723,-122.42943,1
152150625,8/3/15,3,2015,7:17:20 AM,7:23:16 AM,C,915,3F11A,CIT,729 14TH ST,"729 14TH ST, SAN FRANCISCO, CA",37.767501,-122.429851,1
152151992,8/3/15,3,2015,1:28:13 PM,1:35:04 PM,C,919,3D41C,CIT,16TH ST/POND ST,"16TH ST AND POND ST, SAN FRANCISCO, CA",37.7642964,-122.4322366,1
152141600,8/2/15,3,2015,12:48:43 PM,3:25:31 PM,C,915,3A40C,ARR,26 VANDEWATER ST,"26 VANDEWATER ST, SAN FRANCISCO, CA",37.80535,-122.412998,1
152141278,8/2/15,3,2015,10:56:23 AM,4:04:09 PM,C,915,3E12A,ARR,VAN NESS AV/FERN ST,"VAN NESS AV AND FERN ST, SAN FRANCISCO, CA",37.7880688,-122.4217882,1
152143114,8/2/15,3,2015,8:27:58 PM,9:02:57 PM,C,915,3B45,CIT,MERLIN ST/HARRISON ST,"MERLIN ST AND HARRISON ST, SAN FRANCISCO, CA",37.778604,-122.402385,0.94
152142843,8/2/15,3,2015,6:58:31 PM,7:17:55 PM,C,915,3B45,CIT,SHERMAN ST/CLEVELAND ST,"SHERMAN ST AND CLEVELAND ST, SAN FRANCISCO, CA",37.776964,-122.406471,1
152141918,8/2/15,3,2015,2:22:29 PM,2:29:52 PM,C,919,3B45,CIT,1200 BLK STEVENSON ST,"1200 STEVENSON ST, SAN FRANCISCO, CA",37.773315,-122.420774,1
152141951,8/2/15,3,2015,2:32:39 PM,2:53:48 PM,C,915,3B45,CIT,12 GOUGH ST,"12 GOUGH ST, SAN FRANCISCO, CA",37.772287,-122.420433,1
152140767,8/2/15,3,2015,7:45:48 AM,8:02:56 AM,C,915,3F70A,CIT,WALLER ST/OCTAVIA ST,"WALLER ST AND OCTAVIA ST, SAN FRANCISCO, CA",37.7720009,-122.4237513,1
152140875,8/2/15,3,2015,8:42:27 AM,10:25:30 AM,C,915,3F70A,ARR,100 BLK CHURCH ST,"100 CHURCH ST, SAN FRANCISCO, CA",37.769192,-122.429432,1
152140577,8/2/15,3,2015,4:52:02 AM,5:25:54 AM,C,915,3D71,CIT,DIVISION ST/FLORIDA ST,"DIVISION ST AND FLORIDA ST, SAN FRANCISCO, CA",37.768711,-122.4117875,1
152140873,8/2/15,3,2015,8:40:53 AM,8:46:43 AM,C,915,3D71,CIT,3271 18TH ST,"3271 18TH ST, SAN FRANCISCO, CA",37.761809,-122.416473,1
152131466,8/1/15,3,2015,11:45:32 AM,1:16:04 PM,C,915,3B45,CIT,FOLSOM ST/DORE ST,"FOLSOM ST AND DORE ST, SAN FRANCISCO, CA",37.773285,-122.412225,1
152133344,8/1/15,3,2015,8:47:23 PM,8:52:43 PM,C,919,3B45,CIT,MARKET ST/GOUGH ST,"MARKET ST AND GOUGH ST, SAN FRANCISCO, CA",37.773151,-122.422229,0.93
152133404,8/1/15,3,2015,9:06:43 PM,9:35:42 PM,C,915,3B45,CIT,8TH ST/BRYANT ST,"8TH ST AND BRYANT ST, SAN FRANCISCO, CA",37.772058,-122.406381,0.92
152130498,8/1/15,3,2015,3:46:03 AM,3:48:06 AM,C,915,3F13E,CIT,HAIGHT ST/ASHBURY ST,"HAIGHT ST AND ASHBURY ST, SAN FRANCISCO, CA",37.770008,-122.446934,1
152130646,8/1/15,3,2015,5:58:37 AM,6:14:52 AM,C,915,3I71,CIT,724 IRVING STREET,"724 IRVING STREET, SAN FRANCISCO, CA",37.764312,-122.465755,1
152131059,8/1/15,3,2015,9:36:36 AM,11:14:44 AM,C,915,3I71,CIT,MORAGA ST/25TH AV,"MORAGA ST AND 25TH AV, SAN FRANCISCO, CA",37.755824,-122.483034,1
152131380,8/1/15,3,2015,11:23:03 AM,11:32:55 AM,C,915,3I71,CIT,26TH AV/MORAGA ST,"26TH AV AND MORAGA ST, SAN FRANCISCO, CA",37.755776,-122.484104,1
152121010,7/31/15,3,2015,9:45:24 AM,10:06:02 AM,C,915,3A70A,CIT,850 COLUMBUS AV,"850 COLUMBUS AV, SAN FRANCISCO, CA",37.802531,-122.413135,1
152120279,7/31/15,3,2015,3:02:23 AM,5:53:08 AM,C,915,3E11A,CIT,3161 FILLMORE ST,"3161 FILLMORE ST, SAN FRANCISCO, CA",37.798726,-122.436116,1
152123743,7/31/15,3,2015,10:52:45 PM,11:22:28 PM,C,915,3A11E,CIT,931 LARKIN ST,"931 LARKIN ST, SAN FRANCISCO, CA",37.786646,-122.418482,1
152121687,7/31/15,3,2015,1:07:37 PM,1:15:37 PM,C,915,3J90A,CIT,345 LEAVENWORTH ST,"345 LEAVENWORTH ST, SAN FRANCISCO, CA",37.784278,-122.414569,1
152121649,7/31/15,3,2015,12:57:48 PM,1:07:26 PM,C,915,3J90A,CIT,HYDE ST/TURK ST,"HYDE ST AND TURK ST, SAN FRANCISCO, CA",37.782584,-122.415694,1
152120038,7/31/15,3,2015,12:22:06 AM,12:35:57 AM,C,915,3J12E,CIT,MAIN LIBRARY - LARKIN ENTRANCE,"MARKET ST AND 8TH ST, SAN FRANCISCO, CA",37.778718,-122.41474,1
152122704,7/31/15,3,2015,5:43:00 PM,8:19:42 PM,C,915,3B43,CIT,16 SHERMAN ST,"16 SHERMAN ST, SAN FRANCISCO, CA",37.776936,-122.406713,1
152122556,7/31/15,3,2015,5:04:57 PM,5:21:15 PM,C,915,3B43,CIT,12TH ST/KISSLING ST,"12TH ST AND KISSLING ST, SAN FRANCISCO, CA",37.771412,-122.416184,1
152120335,7/31/15,3,2015,4:05:39 AM,4:17:05 AM,C,915,3F70B,CIT,DUBOCE PARK,"DUBOCE PARK, SAN FRANCISCO, CA",37.7695613,-122.4324905,1
152120330,7/31/15,3,2015,3:57:49 AM,4:05:08 AM,C,915,3F70B,CIT,DUBOCE PARK,"DUBOCE PARK, SAN FRANCISCO, CA",37.7695613,-122.4324905,1
152120355,7/31/15,3,2015,4:27:40 AM,5:20:11 AM,C,915,3G68,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
152120352,7/31/15,3,2015,4:25:22 AM,5:00:27 AM,C,915,3F70B,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
152120489,7/31/15,3,2015,6:23:37 AM,10:52:12 AM,C,915,3D71,CIT,SAN BRUNO AV/ALAMEDA ST,"SAN BRUNO AV AND ALAMEDA ST, SAN FRANCISCO, CA",37.768473,-122.405828,1
152120599,7/31/15,3,2015,7:22:08 AM,7:27:18 AM,C,915,3F70B,CIT,BUENA VISTA PARK,"BUENA VISTA PARK, SAN FRANCISCO, CA",37.7682033,-122.4417696,1
152120994,7/31/15,3,2015,9:42:04 AM,11:56:52 AM,C,915,3D71,CIT,STEVENSON ST/14TH ST,"STEVENSON ST AND 14TH ST, SAN FRANCISCO, CA",37.76819,-122.421365,1
152120485,7/31/15,3,2015,6:21:16 AM,10:40:50 AM,C,915,3D71,CIT,17TH ST/SOUTH VAN NESS AV,"17TH ST AND SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.763572,-122.417332,1
152111054,7/30/15,3,2015,9:38:21 AM,10:04:49 AM,C,915,3J72,CIT,50 UNION ST,"50 UNION ST, SAN FRANCISCO, CA",37.80163,-122.400733,1
152111904,7/30/15,3,2015,1:51:40 PM,2:02:33 PM,C,915,3J72,CIT,100 MASON ST,"100 MASON ST, SAN FRANCISCO, CA",37.792536,-122.394593,0.9
152111394,7/30/15,3,2015,11:35:14 AM,12:01:54 PM,C,915,3A70A,CIT,79 STEVENSON ST,"79 STEVENSON ST, SAN FRANCISCO, CA",37.788852,-122.400467,1
152110704,7/30/15,3,2015,7:39:57 AM,7:53:24 AM,C,915,3J72,CIT,898 MARKET ST,"898 MARKET ST, SAN FRANCISCO, CA",37.785111,-122.407423,1
152110630,7/30/15,3,2015,7:15:24 AM,7:28:12 AM,C,915,3J72,CIT,865 MARKET ST,"865 MARKET ST, SAN FRANCISCO, CA",37.783947,-122.407158,1
152110615,7/30/15,3,2015,7:06:11 AM,7:09:25 AM,C,915,3J72,CIT,1053 MARKET ST,"1053 MARKET ST, SAN FRANCISCO, CA",37.781008,-122.411156,1
152110736,7/30/15,3,2015,7:51:44 AM,7:56:30 AM,C,915,3J51A,CIT,7TH ST/MARKET ST,"7TH ST AND MARKET ST, SAN FRANCISCO, CA",37.780479,-122.412511,1
152110481,7/30/15,3,2015,5:54:00 AM,5:59:30 AM,C,915,3J72,CIT,1201 MARKET ST,"1201 MARKET ST, SAN FRANCISCO, CA",37.778371,-122.414693,1
152110752,7/30/15,3,2015,7:57:10 AM,8:06:00 AM,C,915,3J72,CIT,10 LARKIN ST,"10 LARKIN ST, SAN FRANCISCO, CA",37.777823,-122.416264,1
152110743,7/30/15,3,2015,7:54:13 AM,10:13:54 AM,C,919,3B3A,CIT,275 10TH ST,"275 10TH ST, SAN FRANCISCO, CA",37.773397,-122.412786,1
152113334,7/30/15,3,2015,8:14:17 PM,8:27:43 PM,C,919,3B43,CIT,10TH ST/BRYANT ST,"10TH ST AND BRYANT ST, SAN FRANCISCO, CA",37.770348,-122.409736,1
152110396,7/30/15,3,2015,4:26:45 AM,4:56:21 AM,C,915,3F70B,CIT,ALVORD LAKE,"ALVORD LAKE, SAN FRANCISCO, CA",37.7690978,-122.4544312,1
152111605,7/30/15,3,2015,12:31:54 PM,12:43:19 PM,C,915,3X70,CIT,1320 BRYANT ST,"1320 BRYANT ST, SAN FRANCISCO, CA",37.768663,-122.411322,1
