CaseID,Opened,Year,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Lat,Long,Point,count,mod
5725211,4/3/16 8:24,2016,4/3/16 10:02,4/3/16 10:02,Closed,Case Transferred - Maintenance request Caltrans - http://www.dot.ca.gov/hq/maint/msrsubmit/,311 Supervisor Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD OFF RAMP and HWY 101 S OFF RAMP,10,Potrero Hill,37.74957341,-122.4053167,"(37.7495734141263, -122.405316669581)",888,0
5740388,4/7/16 13:38,2016,4/7/16 15:56,4/7/16 15:56,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD OFF RAMP and HWY 101 S OFF RAMP,10,Potrero Hill,37.74957341,-122.4053167,"(37.7495734141263, -122.405316669581)",890,0
5771041,4/17/16 10:41,2016,4/19/16 12:28,4/19/16 12:28,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of POTRERO AVE and BAY SHORE BLVD OFF RAMP,10,Potrero Hill,37.74957341,-122.4053167,"(37.7495734141263, -122.405316669581)",892,0
5550042,2/9/16 9:04,2016,2/16/16 22:32,2/16/16 22:32,Closed,Case Transferred - Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD OFF RAMP and HWY 101 S OFF RAMP,10,Potrero Hill,37.74957341,-122.4053167,"(37.7495734141263, -122.405316669581)",894,0
5608623,2/27/16 8:38,2016,2/27/16 9:40,2/27/16 9:40,Closed,Case Completed - Case Resolved: occupied -advised sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD OFF RAMP and HWY 101 S OFF RAMP,10,Potrero Hill,37.74957341,-122.4053167,"(37.7495734141263, -122.405316669581)",896,0
5390008,12/20/15 8:51,2015,12/20/15 10:05,12/20/15 10:05,Closed,Case Completed - resolved: Not a valid address,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2734 ANDREW ST, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74958137,-122.4042901,"(37.749581371603, -122.404290119386)",898,0
5787726,4/21/16 16:58,2016,4/21/16 18:45,4/21/16 18:45,Closed,Unable to Locate -,311 Supervisor Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2734 ANDREW ST, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74958137,-122.4042901,"(37.749581371603, -122.404290119386)",900,0
5244418,11/1/15 13:28,2015,11/2/15 6:19,11/2/15 6:19,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2734 ANDREW ST, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74958137,-122.4042901,"(37.749581371603, -122.404290119386)",902,0
5378856,12/15/15 19:51,2015,12/15/15 22:43,12/15/15 22:43,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HWY 101 S OFF RAMP and,10,Potrero Hill,37.74962847,-122.4041208,"(37.749628467, -122.404120753)",904,0
5175283,10/9/15 13:59,2015,10/10/15 7:09,10/10/15 7:09,Closed,Case Completed - resolved: Location cleaned & Homeless moved every Tuesady by zones D/E and Alley crew.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of HWY 101 S OFF RAMP and,10,Potrero Hill,37.74962847,-122.4041208,"(37.749628467, -122.404120753)",906,0
5725267,4/3/16 9:15,2016,4/3/16 17:58,4/3/16 17:58,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1499 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",908,0
5497756,1/24/16 14:41,2016,1/25/16 11:45,1/25/16 11:45,Closed,Case Completed - resolved: n/f  - but  will  pick up  any  thing  he finds  @1499??(  couple  of  sleeping  bags- 1098),DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1499 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",910,0
5703908,3/27/16 9:43,2016,3/27/16 23:42,3/27/16 23:42,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1499 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",912,0
5704338,3/27/16 13:55,2016,3/27/16 23:42,3/27/16 23:42,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1499 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",914,0
5735433,4/6/16 9:34,2016,4/6/16 10:44,4/6/16 10:44,Closed,Case Resolved - SFPD Dispatcher 231 CAD#  160971430- CLOSED.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1499 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",916,0
5752369,4/11/16 15:35,2016,4/11/16 18:14,4/11/16 18:14,Closed,Case Resolved - SFPD Dispatcher  190 CAD#  2630----CLOSED.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1499 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",918,0
5794342,4/24/16 10:56,2016,,4/24/16 10:56,Open,accepted,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1499 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",920,0
5454824,1/11/16 16:11,2016,1/12/16 1:56,1/12/16 1:56,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1499 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",922,0
5583676,2/19/16 11:01,2016,2/19/16 20:24,2/19/16 20:24,Closed,Case Completed - Case Resolved: Advised SFPD CAD #160502239,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1174 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74963476,-122.4051995,"(37.749634760922, -122.40519951493)",924,0
2625820,7/21/13 20:55,2013,4/14/15 4:04,4/14/15 4:04,Closed,Case Transferred - Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,Rec and Park Requests,Park - Park_Patrol,Illegal_Encampment,"James Rolph Jr. Playground, SAN FRANCISCO, CA, 94110",9,Mission,37.74972756,-122.4062318,"(37.749727562, -122.4062318)",926,0
5336406,12/2/15 8:35,2015,12/2/15 9:55,12/2/15 9:55,Closed,Case Resolved - Handled by Park Ranger,RPD Park Patrol Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"James Rolph Jr. Playground, , SAN FRANCISCO, CA, 94110",9,Mission,37.74972756,-122.4062318,"(37.749727562, -122.4062318)",928,0
5550061,2/9/16 9:07,2016,2/16/16 22:32,2/16/16 22:32,Closed,Case Transferred - Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"James Rolph Jr. Playground, , SAN FRANCISCO, CA, 94110",9,Mission,37.74972756,-122.4062318,"(37.749727562, -122.4062318)",930,0
5740740,4/7/16 14:45,2016,4/7/16 16:58,4/7/16 16:58,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ANDREW ST and HWY 101 S OFF RAMP,10,Potrero Hill,37.74979634,-122.4038964,"(37.7497963443689, -122.403896382974)",932,0
5693244,3/23/16 14:10,2016,3/23/16 15:54,3/23/16 15:54,Closed,Case Resolved - Called SFPD for Homeless Assistance 415-553-0123 CAD # 160832126,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD ON RAMP and HWY 101 S ON RAMP,9,Mission,37.74985413,-122.4056245,"(37.749854129, -122.405624499)",934,0
5684083,3/21/16 6:49,2016,3/21/16 7:18,3/21/16 7:18,Closed,Case Resolved - Hot Spot Team has this location for clean up on Tuesday,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD ON RAMP and HWY 101 S ON RAMP,9,Mission,37.74985413,-122.4056245,"(37.749854129, -122.405624499)",936,0
5716920,3/31/16 10:32,2016,3/31/16 12:21,3/31/16 12:21,Closed,Case Resolved - Sent email to chris.balington@dot.ca.gov,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD ON RAMP and HWY 101 S ON RAMP,9,Mission,37.74985413,-122.4056245,"(37.749854129, -122.405624499)",938,0
5607219,2/26/16 14:53,2016,2/27/16 9:11,2/27/16 9:11,Closed,Case Completed - Case Resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD ON RAMP and HWY 101 S ON RAMP,9,Mission,37.74985413,-122.4056245,"(37.749854129, -122.405624499)",940,0
3826144,7/14/14 13:06,2014,7/16/14 7:35,7/16/14 7:35,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of BAY SHORE BLVD ON RAMP and POTRERO AVE,9,Mission,37.7498544,-122.4056238,"(37.7498544021639, -122.405623813695)",942,0
5679816,3/18/16 19:05,2016,3/20/16 1:16,3/20/16 1:16,Closed,"Case Resolved - picture does not match actual location of 1429 Valencia, nor any other address on this block. no caller information.",DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1429 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,37.74988608,-122.4202659,"(37.749886078247, -122.420265938279)",944,0
5811322,4/28/16 17:40,2016,4/28/16 22:28,4/28/16 22:28,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1445 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,37.74989133,-122.4201007,"(37.74989132682, -122.420100736256)",946,0
5703915,3/27/16 9:46,2016,3/27/16 23:03,3/27/16 23:03,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1462 SAN BRUNO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.74989993,-122.4041667,"(37.74989992951, -122.404166707664)",948,0
4800624,6/4/15 9:39,2015,7/8/15 9:58,7/8/15 9:58,Closed,Case Completed - resolved: Completed by zone personnel.,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of CESAR CHAVEZ ST and MISSISSIPPI ST,10,Central Waterfront,37.74991505,-122.3933404,"(37.7499150456675, -122.393340353791)",950,0
5284441,11/14/15 13:20,2015,,11/14/15 13:27,Open,Open,RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Park_Patrol,Illegal_Encampment,"Golden Gate Heights Park, , SAN FRANCISCO, CA, 94116",7,Golden Gate Heights,37.7499853,-122.4694059,"(37.749985296, -122.4694059)",952,0
5819036,5/1/16 15:58,2016,5/1/16 17:13,5/1/16 17:13,Closed,Case Resolved - advised sfpd,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"432 BARTLETT ST, SAN FRANCISCO, CA, 94110",9,Mission,37.74998584,-122.419465,"(37.749985838631, -122.419464994937)",954,0
4452693,2/2/15 15:51,2015,2/4/15 3:18,2/4/15 3:18,Closed,Case Completed - resolved: done by packer,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1444 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",9,Mission,37.75004414,-122.4161074,"(37.750044143645, -122.416107445481)",956,0
3992809,9/8/14 16:22,2014,9/8/14 2:24,9/8/14 2:24,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1444 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",9,Mission,37.75004414,-122.4161074,"(37.750044143645, -122.416107445481)",958,0
4830288,6/16/15 5:57,2015,6/17/15 11:58,6/17/15 11:58,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1301 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94124",10,Central Waterfront,37.75007782,-122.3904641,"(37.750077817251, -122.390464074213)",960,0
5830044,5/4/16 11:14,2016,5/4/16 16:39,5/4/16 16:39,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of PORTOLA DR and MARKET ST,8,Upper Market,37.75008249,-122.4433471,"(37.7500824908806, -122.443347107186)",962,0
2627742,7/22/13 11:59,2013,8/4/13 17:01,8/4/13 17:01,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 28TH AVE and PACHECO ST,4,Outer Sunset,37.75008444,-122.4858571,"(37.7500844410823, -122.48585711193)",964,0
5672960,3/16/16 19:28,2016,3/16/16 20:16,3/16/16 20:16,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of INDIANA ST and CESAR CHAVEZ ST,10,Central Waterfront,37.75011829,-122.390433,"(37.7501182941942, -122.390432980531)",966,0
4448659,2/1/15 12:23,2015,2/3/15 9:06,2/3/15 9:06,Closed,Case Completed - resolved: Nothing found,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of CESAR CHAVEZ ST and INDIANA ST,10,Central Waterfront,37.75011829,-122.390433,"(37.7501182941942, -122.390432980531)",968,0
5097739,9/15/15 4:42,2015,9/16/15 8:00,9/16/15 8:00,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of INDIANA ST and CESAR CHAVEZ ST,10,Central Waterfront,37.75011829,-122.390433,"(37.7501182941942, -122.390432980531)",970,0
4755881,5/18/15 17:22,2015,5/19/15 8:28,5/19/15 8:28,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1458 SAN BRUNO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.75013044,-122.4042349,"(37.7501304403, -122.404234926141)",972,0
5496923,1/24/16 8:52,2016,1/24/16 9:21,1/24/16 9:21,Closed,Case Completed - resolved: call  Cal  Trans/ James,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1458 SAN BRUNO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.75013044,-122.4042349,"(37.7501304403, -122.404234926141)",974,0
5561063,2/12/16 9:10,2016,2/12/16 21:07,2/12/16 21:07,Closed,Case Completed - Case Resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"26 PORTOLA DR, SAN FRANCISCO, CA, 94131",8,Upper Market,37.75013582,-122.4439036,"(37.750135815204, -122.443903639345)",976,0
5780530,4/19/16 22:18,2016,4/20/16 6:12,4/20/16 6:12,Closed,Case Resolved - Advised SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2957 HARRISON ST, SAN FRANCISCO, CA, 94110",9,Mission,37.7501774,-122.4113475,"(37.750177400313, -122.411347483983)",978,0
5834921,5/5/16 13:07,2016,5/7/16 5:56,5/7/16 5:56,Closed,Case Resolved - Refer to hot spot crew,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"22 PORTOLA DR, SAN FRANCISCO, CA, 94131",8,Upper Market,37.75019994,-122.4439456,"(37.750199943125, -122.443945580783)",980,0
5753622,4/11/16 22:23,2016,4/12/16 2:44,4/12/16 2:44,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2953 HARRISON ST, SAN FRANCISCO, CA, 94110",9,Mission,37.75024586,-122.4113541,"(37.750245861238, -122.411354055357)",982,0
5009234,8/18/15 8:54,2015,4/11/16 18:20,4/11/16 18:20,Closed,"Case Resolved - ""spoke with caller, she would like leaves cleared away (fire hazard) and other items homeless person left removed. send request information to BUF. """,DPW BUF Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3716 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94110",10,Central Waterfront,37.7503164,-122.3876183,"(37.750316402372, -122.387618349356)",984,0
5738501,4/7/16 4:59,2016,4/7/16 6:10,4/7/16 6:10,Closed,Case Resolved - sfpd notified,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1000 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94124",10,Central Waterfront,37.7503164,-122.3876183,"(37.750316402372, -122.387618349356)",986,0
4860293,6/27/15 14:45,2015,7/6/15 22:22,7/6/15 22:22,Closed,Case Transferred - Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1588 INDIANA ST, SAN FRANCISCO, CA, 94107",10,Central Waterfront,37.75034876,-122.3906183,"(37.750348762293, -122.390618337578)",988,0
5023902,8/22/15 13:35,2015,8/22/15 14:33,8/22/15 14:33,Closed,Case Completed - resolved: PRIVATE PROPERTY;HOMELESS ENCAMPMENT,Recology_Abandoned,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"3421 25TH ST, SAN FRANCISCO, CA, 94110",9,Mission,37.75049318,-122.4187528,"(37.750493175509, -122.418752765028)",990,0
4472903,2/8/15 17:14,2015,2/11/15 6:04,2/11/15 6:04,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ORANGE ALY and 25TH ST,9,Mission,37.75054043,-122.4199338,"(37.750540431315, -122.419933785716)",992,0
4930346,7/22/15 12:15,2015,7/22/15 15:42,7/22/15 15:42,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of ORANGE ALY and 25TH ST,9,Mission,37.75054043,-122.4199338,"(37.750540431315, -122.419933785716)",994,0
5794072,4/24/16 9:05,2016,4/24/16 18:00,4/24/16 18:00,Closed,Case Resolved -,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"2931 HARRISON ST, SAN FRANCISCO, CA, 94110",9,Mission,37.75058816,-122.4113869,"(37.750588162174, -122.411386909993)",996,0
3098764,11/24/13 13:43,2013,11/25/13 12:03,11/25/13 12:03,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 25TH ST and OSAGE ALY,9,Mission,37.75060515,-122.4188613,"(37.7506051468056, -122.418861269974)",998,0
5520671,1/31/16 10:57,2016,2/8/16 10:16,2/8/16 10:16,Closed,Not Accepted - The Department of Elections does not have the means to assist in this inquiry.,Elections - G,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.7506068,-122.4050798,"(37.7506068, -122.4050798)",1000,0
5851423,5/10/16 14:22,2016,5/10/16 17:14,5/10/16 17:14,Closed,Case Resolved - TRANS TO DPT,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1435 SAN BRUNO AVE, SAN FRANCISCO, CA, 94110",10,Potrero Hill,37.75062839,-122.4040567,"(37.750628386433, -122.404056741419)",1002,0
5437401,1/6/16 9:42,2016,1/6/16 21:01,1/6/16 21:01,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 24TH ST and GRAND VIEW AVE,8,Upper Market,37.75077304,-122.4427826,"(37.750773040521, -122.44278257813)",1004,0
5445848,1/8/16 13:04,2016,1/8/16 21:07,1/8/16 21:07,Closed,Case Completed - resolved: CONTACTED SFPD,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 24TH ST and GRAND VIEW AVE,8,Upper Market,37.75077304,-122.4427826,"(37.750773040521, -122.44278257813)",1006,0
5472263,1/16/16 16:53,2016,1/17/16 1:00,1/17/16 1:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 24TH ST and GRAND VIEW AVE,8,Upper Market,37.75077304,-122.4427826,"(37.750773040521, -122.44278257813)",1008,0
5437327,1/6/16 9:29,2016,1/6/16 21:00,1/6/16 21:00,Closed,Case Completed - resolved: done,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,Intersection of 24TH ST and GRAND VIEW AVE,8,Upper Market,37.75077304,-122.4427826,"(37.750773040521, -122.44278257813)",1010,0
5639268,3/7/16 8:52,2016,3/8/16 0:23,3/8/16 0:23,Closed,Case Transferred -,311 Supervisor Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"1368 POTRERO AVE, SAN FRANCISCO, CA, 94110",9,Mission,37.75079876,-122.4061694,"(37.750798757193, -122.406169364537)",1012,0
2708196,8/13/13 9:40,2013,8/13/13 14:01,8/13/13 14:01,Closed,Case Completed - resolved:,DPW Ops Queue,Street and Sidewalk Cleaning,Illegal Encampment,Encampment Cleanup,"95 ORANGE ALY, SAN FRANCISCO, CA, 94110",9,Mission,37.750889,-122.4199029,"(37.750889000296, -122.419902934868)",1014,0
