CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,CategoryGroup,CategoryID,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source
4009687,9/13/14 21:40,2014,9/14/14 1:08,9/14/14 1:08,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"3813 18TH ST, SAN FRANCISCO, CA, 94114",8,Dolores Heights,MISSION,37.76124,-122.4287,"(37.761162144303, -122.428639514853)",Mobile/Open311
4009682,9/13/14 21:40,2014,9/14/14 9:12,9/14/14 9:12,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"84 HARRIET ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77826,-122.4065,"(37.778259027021, -122.406533318657)",Mobile/Open311
4009676,9/13/14 21:39,2014,9/14/14 2:25,9/14/14 2:25,Closed,Case Completed - resolved: 1098 completed,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of JULIA ST and MINNA ST,6,South of Market,SOUTHERN,37.77772,-122.4118,"(37.7776190488903, -122.411870350648)",Mobile/Open311
4009660,9/13/14 21:38,2014,9/14/14 6:46,9/14/14 6:46,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"153 JULIAN AVE, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76571,-122.4206,"(37.765722529135, -122.420830498031)",Mobile/Open311
4009659,9/13/14 21:38,2014,9/14/14 6:46,9/14/14 6:46,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"149 JULIAN AVE, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76584,-122.4206,"(37.76581274368, -122.420839137162)",Mobile/Open311
4009633,9/13/14 21:37,2014,9/14/14 1:00,9/14/14 1:00,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"95 GOUGH ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,NORTHERN,37.77361,-122.4228,"(37.773917014962, -122.422735461183)",Mobile/Open311
4009577,9/13/14 20:50,2014,9/14/14 1:07,9/14/14 1:07,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3564 18TH ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.76167,-122.423,"(37.761839887856, -122.423022774445)",Twitter
4009571,9/13/14 20:48,2014,9/14/14 1:05,9/14/14 1:05,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3420 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76186,-122.4199,"(37.761900152166, -122.419981743329)",Twitter
4009551,9/13/14 20:36,2014,9/14/14 1:06,9/14/14 1:06,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3470 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.7618,-122.4209,"(37.76179537551, -122.420930959764)",Twitter
4009380,9/13/14 18:54,2014,9/14/14 9:29,9/14/14 9:29,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of GRACE ST and MISSION ST,6,South of Market,SOUTHERN,37.7756,-122.4155,"(37.7756073210432, -122.41548483469)",Voice In
4009254,9/13/14 17:52,2014,9/14/14 9:28,9/14/14 9:28,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of CUMBERLAND ST and DOLORES ST,8,Mission Dolores,MISSION,37.75903,-122.4258,"(37.759029258089, -122.425843385754)",Voice In
4009233,9/13/14 17:40,2014,9/13/14 7:34,9/13/14 7:34,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of JONES ST and EDDY ST,6,Tenderloin,TENDERLOIN,37.78393,-122.4126,"(37.7839325967532, -122.41259531556)",Voice In
4009227,9/13/14 17:37,2014,9/14/14 9:28,9/14/14 9:28,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"71 CUMBERLAND ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.75896,-122.425,"(37.758960231912, -122.425028255713)",Voice In
4009024,9/13/14 16:21,2014,9/13/14 6:10,9/13/14 6:10,Closed,Case Completed - resolved: checked all surrounding  areas nothing found No Needles,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,Intersection of HAMPSHIRE ST and 17TH ST,10,Mission,MISSION,37.76442,-122.4084,"(37.7644270873945, -122.408423927658)",Voice In
4008968,9/13/14 15:56,2014,9/13/14 8:11,9/13/14 8:11,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of TAYLOR ST and ELLIS ST,6,Tenderloin,TENDERLOIN,37.78507,-122.4111,"(37.7850744633273, -122.411139893497)",Voice In
4008965,9/13/14 15:54,2014,9/13/14 8:25,9/13/14 8:25,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"39 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7815,-122.4122,"(37.781648791294, -122.412268668324)",Voice In
4008960,9/13/14 15:53,2014,9/13/14 7:35,9/13/14 7:35,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"240 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78297,-122.4131,"(37.783090862459, -122.412825041505)",Voice In
4008952,9/13/14 15:51,2014,9/13/14 7:21,9/13/14 7:21,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"16 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78345,-122.4092,"(37.783498984777, -122.40939264671)",Voice In
4008948,9/13/14 15:50,2014,9/13/14 7:57,9/13/14 7:57,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"39 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78244,-122.4107,"(37.784265061964, -122.410924059109)",Voice In
4008847,9/13/14 15:08,2014,9/13/14 8:30,9/13/14 8:30,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of COSMO PL and TAYLOR ST,3,Lower Nob Hill,CENTRAL,37.78817,-122.4118,"(37.7881695873324, -122.411755356621)",Voice In
4008626,9/13/14 13:29,2014,9/13/14 3:43,9/13/14 3:43,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"827 14TH ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,PARK,37.7675,-122.4318,"(37.767434368931, -122.431894996143)",Voice In
4008422,9/13/14 11:58,2014,9/13/14 2:35,9/13/14 2:35,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"397 HAIGHT ST, SAN FRANCISCO, CA, 94102",5,Mint Hill,NORTHERN,37.77227,-122.4287,"(37.772271880445, -122.428710313658)",Voice In
4008402,9/13/14 11:49,2014,9/15/14 9:00,9/15/14 9:00,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LONDON ST and RUSSIA AVE,11,Excelsior,INGLESIDE,37.72121,-122.4364,"(37.7212094227933, -122.436384395463)",Voice In
4008397,9/13/14 11:48,2014,9/13/14 12:52,9/13/14 12:52,Closed,Case Completed - resolved: private property. Should go to JC Decaux,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"207 WEST PORTAL AVE, SAN FRANCISCO, CA, 94127",7,West Portal,TARAVAL,37.73873,-122.468,"(37.740615312834, -122.466332961781)",Voice In
4008375,9/13/14 11:39,2014,9/13/14 9:11,9/13/14 9:11,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of RODGERS ST and FOLSOM ST,6,South of Market,SOUTHERN,37.77545,-122.4095,"(37.7754509013937, -122.409481340161)",Voice In
4008362,9/13/14 11:35,2014,9/15/14 10:30,9/15/14 10:30,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"918 NEWHALL ST, SAN FRANCISCO, CA, 94124",10,Bayview,BAYVIEW,37.73862,-122.3898,"(37.738618283306, -122.389847258982)",Voice In
4008352,9/13/14 11:32,2014,9/14/14 9:10,9/14/14 9:10,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of MINNA ST and 11TH ST,6,South of Market,SOUTHERN,37.77391,-122.4166,"(37.7739062819424, -122.416575704897)",Voice In
4008316,9/13/14 11:18,2014,9/14/14 6:38,9/14/14 6:38,Closed,Case Completed - resolved: Belongs to Muni Yard,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of HAMPSHIRE ST and MARIPOSA ST,10,Mission,MISSION,37.76312,-122.4083,"(37.7631217910156, -122.408302852849)",Voice In
4008205,9/13/14 10:15,2014,9/13/14 12:00,9/13/14 12:00,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3532 20TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75864,-122.4199,"(37.758782864165, -122.419990624984)",Voice In
4008167,9/13/14 9:49,2014,9/13/14 2:33,9/13/14 2:33,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"682 SHOTWELL ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.75752,-122.4157,"(37.757561171764, -122.415975506165)",Voice In
4008130,9/13/14 9:23,2014,9/13/14 2:30,9/13/14 2:30,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"2000 FOLSOM ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.7651,-122.4156,"(37.765099046216, -122.415615517012)",Voice In
4008106,9/13/14 9:11,2014,9/13/14 3:47,9/13/14 3:47,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of FERN ST and VAN NESS AVE,2,Cathedral Hill,NORTHERN,37.788,-122.422,"(37.7880012977202, -122.421954886089)",Voice In
4008102,9/13/14 9:10,2014,9/14/14 8:48,9/14/14 8:48,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"330 1ST ST, SAN FRANCISCO, CA, 94105",6,Rincon Hill,SOUTHERN,37.7869,-122.3941,"(37.786835090746, -122.394150824994)",Voice In
4008044,9/13/14 8:29,2014,9/13/14 3:52,9/13/14 3:52,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of THE EMBARCADERO and BROADWAY,3,Northern Waterfront,CENTRAL,37.7993,-122.3976,"(37.7993016356325, -122.397591392155)",Voice In
4007946,9/13/14 7:12,2014,9/13/14 2:26,9/13/14 2:26,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"15 SAN CARLOS ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76252,-122.4201,"(37.757333445566, -122.419808989463)",Voice In
4007938,9/13/14 7:03,2014,9/13/14 3:45,9/13/14 3:45,Closed,Case Completed - resolved:,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of BAY ST and POWELL ST,3,Fisherman's Wharf,CENTRAL,37.80582,-122.4119,"(37.8058248807645, -122.411949983171)",Voice In
4007887,9/13/14 1:39,2014,9/13/14 4:08,9/13/14 4:08,Closed,Case Completed - resolved: 1098 completed,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"100 OLIVE ST, SAN FRANCISCO, CA, 94109",5,Cathedral Hill,NORTHERN,37.78453,-122.4195,"(37.78433152727, -122.421229138948)",Voice In
4007533,9/12/14 19:18,2014,9/13/14 2:30,9/13/14 2:30,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"550 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76436,-122.4175,"(37.764373720639, -122.417569880684)",Twitter
4007419,9/12/14 18:28,2014,9/13/14 2:07,9/13/14 2:07,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1890 BRYANT ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76316,-122.4103,"(37.763285740814, -122.410422766623)",Twitter
4007101,9/12/14 16:42,2014,9/13/14 1:38,9/13/14 1:38,Closed,"Case Completed - resolved: P 20 crew and the Zone Cpt cleaned the alley , steamer Marc Jacoban steamed the alley and Carlos Mimms removed the FURNITURE from the alley.",DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of ANTONIO ST and JONES ST,6,Tenderloin,TENDERLOIN,37.78531,-122.4129,"(37.7853084289981, -122.412871991954)",Voice In
4006908,9/12/14 15:48,2014,9/13/14 7:54,9/13/14 7:54,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of 3RD ST and MARIN ST,10,Central Waterfront,BAYVIEW,37.749,-122.3875,"(37.7490046161992, -122.38745615937)",Voice In
4006676,9/12/14 14:55,2014,9/15/14 5:53,9/15/14 5:53,Closed,Scheduled -,Clear Channel - Transit Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of OCEAN AVE and LEE AVE,7,Ingleside,TARAVAL,37.72346,-122.4541,"(37.7234570066211, -122.454115898038)",Voice In
4006179,9/12/14 12:55,2014,9/13/14 2:25,9/13/14 2:25,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2035 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76444,-122.4194,"(37.764441882556, -122.419427493865)",Twitter
4006137,9/12/14 12:43,2014,9/13/14 2:43,9/13/14 2:43,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2059 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.7641,-122.4195,"(37.764040215487, -122.419389109486)",Twitter
4006115,9/12/14 12:34,2014,9/12/14 11:04,9/12/14 11:04,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,Intersection of DORE ST and FOLSOM ST,6,South of Market,SOUTHERN,37.77335,-122.412,"(37.7732847152927, -122.41222492435)",Voice In
4006060,9/12/14 12:22,2014,9/12/14 7:44,9/12/14 7:44,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"243 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78172,-122.4146,"(37.781664819732, -122.414549786569)",Voice In
4006035,9/12/14 12:15,2014,9/13/14 2:43,9/13/14 2:43,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"2069 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76395,-122.4195,"(37.763909195941, -122.419376566296)",Twitter
4005913,9/12/14 11:39,2014,9/12/14 12:42,9/12/14 12:42,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"447 HAYES ST, SAN FRANCISCO, CA, 94102",5,Hayes Valley,NORTHERN,37.77674,-122.4237,"(37.776736938686, -122.423690754312)",Mobile/Open311
4005752,9/12/14 10:59,2014,9/12/14 3:03,9/12/14 3:03,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"3030 SAN BRUNO AVE, SAN FRANCISCO, CA, 94134",9,Portola,BAYVIEW,37.72358,-122.4021,"(37.723577249129, -122.402065196375)",Voice In
4005683,9/12/14 10:44,2014,9/12/14 10:41,9/12/14 10:41,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LANGTON ST and HOWARD ST,6,South of Market,SOUTHERN,37.77755,-122.4099,"(37.7775533787107, -122.409922657084)",Voice In
4005557,9/12/14 10:21,2014,9/12/14 10:42,9/12/14 10:42,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Encampments,Encampment,encampment,Encampment Reports,Encampment Cleanup,"550 TOWNSEND ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77282,-122.4006,"(37.772815805269, -122.400628442879)",Voice In
4005456,9/12/14 9:59,2014,9/12/14 10:47,9/12/14 10:47,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"138 HYDE ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78424,-122.4127,"(37.782197228778, -122.415454560389)",Voice In
4005451,9/12/14 9:58,2014,9/12/14 10:46,9/12/14 10:46,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"333 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78393,-122.4126,"(37.7843295223, -122.412811026575)",Voice In
4005445,9/12/14 9:57,2014,9/12/14 10:46,9/12/14 10:46,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of JONES ST and EDDY ST,6,Tenderloin,TENDERLOIN,37.78382,-122.4125,"(37.7839325967532, -122.41259531556)",Voice In
4005436,9/12/14 9:55,2014,9/12/14 10:45,9/12/14 10:45,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"288 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78313,-122.4124,"(37.783698237036, -122.412390974154)",Voice In
4005430,9/12/14 9:54,2014,9/12/14 10:45,9/12/14 10:45,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"210 JONES ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.7827,-122.4143,"(37.783235721886, -122.41221350989)",Voice In
4005420,9/12/14 9:52,2014,9/12/14 10:44,9/12/14 10:44,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"315 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78315,-122.4109,"(37.782635608614, -122.41434028135)",Voice In
4005414,9/12/14 9:51,2014,9/12/14 10:44,9/12/14 10:44,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"105 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78315,-122.4109,"(37.783045572742, -122.411102935786)",Voice In
4005403,9/12/14 9:49,2014,9/12/14 10:44,9/12/14 10:44,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"170 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78267,-122.4146,"(37.783090862459, -122.412825041505)",Voice In
4005397,9/12/14 9:48,2014,9/12/14 10:43,9/12/14 10:43,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"333 TURK ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78395,-122.4144,"(37.782612124575, -122.414525474952)",Voice In
4005386,9/12/14 9:46,2014,9/12/14 11:03,9/12/14 11:03,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"325 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78341,-122.4107,"(37.784082892757, -122.41444814612)",Voice In
4005380,9/12/14 9:45,2014,9/12/14 10:58,9/12/14 10:58,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"118 TAYLOR ST, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78341,-122.4107,"(37.783456858162, -122.410620629024)",Voice In
4005375,9/12/14 9:44,2014,9/12/14 3:03,9/12/14 3:03,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of SYCAMORE ST and MISSION ST,9,Mission,MISSION,37.76271,-122.4194,"(37.7627128979633, -122.419443567172)",Web Self Service
4005372,9/12/14 9:44,2014,9/12/14 10:58,9/12/14 10:58,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Intersection of LEAVENWORTH ST and EDDY ST,6,Tenderloin,TENDERLOIN,37.78372,-122.4142,"(37.7837237595403, -122.414241564993)",Voice In
4005362,9/12/14 9:41,2014,9/12/14 10:48,9/12/14 10:48,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Needles,needle,Medical Waste,Needles,"38 HARRIET ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77874,-122.4069,"(37.778656264402, -122.407028435656)",Mobile/Open311
4005313,9/12/14 9:34,2014,9/15/14 6:48,9/15/14 6:48,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,0,0,,Web Self Service
4005297,9/12/14 9:30,2014,9/12/14 10:56,9/12/14 10:56,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,"1268 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,NORTHERN,37.78778,-122.421,"(37.787783848251, -122.421005155925)",Voice In
4005242,9/12/14 9:20,2014,9/12/14 11:02,9/12/14 11:02,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Human Waste,waste,Human Waste,Human Waste,Not associated with a specific address,,,,0,0,,Web Self Service
