CaseID,Opened,YearOpened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
4364754,01/05/2015 05:00:50 PM,2015,01/07/2015 07:55:00 AM,01/07/2015 07:55:00 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"95 GOUGH ST, SAN FRANCISCO, CA, 94102",5,Lower Haight,NORTHERN,37.77365,-122.4228,"(37.773917014962, -122.422735461183)",Mobile/Open311,
4365814,01/06/2015 07:44:06 AM,2015,01/06/2015 09:00:00 AM,01/06/2015 09:00:00 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of STEVENSON ST and 7TH ST,6,South of Market,TENDERLOIN,37.78,-122.4119,"(37.7800059127357, -122.411933525948)",Voice In,
4365831,01/06/2015 07:48:50 AM,2015,01/06/2015 09:02:53 AM,01/06/2015 09:02:53 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"201 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.7817,-122.4142,"(37.781697349187, -122.414172257581)",Voice In,
4366762,01/06/2015 11:08:34 AM,2015,01/09/2015 06:10:00 AM,01/09/2015 06:10:00 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 17TH ST and CHURCH ST,8,Mission Dolores,MISSION,37.76281,-122.4284,"(37.7628898836175, -122.428508806321)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54ac32a8df866c252cc11cb4/report.jpg
4366991,01/06/2015 11:44:14 AM,2015,01/06/2015 10:24:43 PM,01/06/2015 10:24:43 PM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"272 MCALLISTER ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78085,-122.4165,"(37.780680012186, -122.41648135739)",Voice In,
4367010,01/06/2015 11:46:44 AM,2015,01/07/2015 05:45:00 AM,01/07/2015 05:45:00 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1328 JESSIE ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77119,-122.4212,"(37.771191869548, -122.42124229363)",Web Self Service,
4367034,01/06/2015 11:51:47 AM,2015,01/07/2015 10:27:21 PM,01/07/2015 10:27:21 PM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"163 LONDON ST, SAN FRANCISCO, CA, 94112",11,Excelsior,INGLESIDE,37.72635,-122.4323,"(37.726348387154, -122.432309690615)",Voice In,
4367670,01/06/2015 01:49:46 PM,2015,01/06/2015 08:19:35 PM,01/06/2015 08:19:35 PM,Closed,Case Completed - resolved: NF,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FLORIDA ST and 17TH ST,9,Mission,MISSION,37.76425,-122.4113,"(37.7642514416934, -122.411330111097)",Voice In,
4369285,01/07/2015 06:33:13 AM,2015,01/08/2015 02:36:12 PM,01/08/2015 02:36:12 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of MISSION ST and LASKIE ST,6,South of Market,SOUTHERN,37.77671,-122.4141,"(37.7767075929162, -122.414106760324)",Voice In,
4369385,01/07/2015 07:46:17 AM,2015,01/07/2015 08:20:21 AM,01/07/2015 08:20:21 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"209 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78154,-122.4142,"(37.781695725669, -122.414185346548)",Voice In,
4369461,01/07/2015 08:17:43 AM,2015,01/07/2015 08:20:21 AM,01/07/2015 08:20:21 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LEAVENWORTH ST and GOLDEN GATE AVE,6,Tenderloin,TENDERLOIN,37.78186,-122.4139,"(37.7818633401966, -122.413865509418)",Voice In,
4369624,01/07/2015 08:44:47 AM,2015,01/07/2015 10:40:22 AM,01/07/2015 10:40:22 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"935 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77406,-122.4153,"(37.774059502792, -122.415296947804)",Web Self Service,
4369644,01/07/2015 08:48:20 AM,2015,01/07/2015 10:40:22 AM,01/07/2015 10:40:22 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of NATOMA ST and 10TH ST,6,South of Market,SOUTHERN,37.77448,-122.4149,"(37.7744755937151, -122.414909903099)",Voice In,
4370398,01/07/2015 11:28:42 AM,2015,01/13/2015 09:23:49 AM,01/13/2015 09:23:49 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"177 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Tenderloin,TENDERLOIN,37.78178,-122.4136,"(37.781777596752, -122.413569924381)",Voice In,
4371253,01/07/2015 02:26:29 PM,2015,01/08/2015 08:27:16 PM,01/08/2015 08:27:16 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FELL ST and FRANKLIN ST,5,Civic Center,NORTHERN,37.77523,-122.421,"(37.7761587637198, -122.421148355743)",Voice In,
4371898,01/07/2015 04:08:23 PM,2015,01/07/2015 08:16:02 PM,01/07/2015 08:16:02 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 16TH ST and FOLSOM ST,9,Mission,MISSION,37.76558,-122.4155,"(37.7653147489607, -122.415308353435)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54ad7499df866c252cc12ca6/report.jpg
4372729,01/07/2015 08:11:09 PM,2015,01/08/2015 06:17:53 AM,01/08/2015 06:17:53 AM,Closed,Case Completed - resolved: Completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 9TH ST and MARKET ST,6,South of Market,TENDERLOIN,37.77749,-122.4163,"(37.7774936976677, -122.416291745347)",Voice In,
4373170,01/08/2015 07:59:02 AM,2015,01/09/2015 01:46:33 AM,01/09/2015 01:46:33 AM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"16 NORFOLK ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77119,-122.4142,"(37.771138347443, -122.414199480054)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54aea936df865a110397b6a1/photo_20150108_075801.jpg
4373198,01/08/2015 08:04:23 AM,2015,01/08/2015 11:21:58 AM,01/08/2015 11:21:58 AM,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"209 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.78186,-122.4139,"(37.781695725669, -122.414185346548)",Voice In,
4373525,01/08/2015 09:04:35 AM,2015,01/13/2015 09:23:07 AM,01/13/2015 09:23:07 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 10TH ST and FOLSOM ST,6,South of Market,SOUTHERN,37.77284,-122.4129,"(37.7728121372357, -122.412824240795)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54aeb856df865a110397b876/report.jpg
4373634,01/08/2015 09:19:56 AM,2015,04/11/2016 05:38:52 PM,04/11/2016 05:38:52 PM,Closed,Case Resolved - sent email,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"455 VALENCIA ST, SAN FRANCISCO, CA, 94103",9,Mission,MISSION,37.76565,-122.4218,"(37.765649569603, -122.421775364545)",Voice In,
4373765,01/08/2015 09:43:11 AM,2015,01/08/2015 02:43:31 PM,01/08/2015 02:43:31 PM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of HARRIET ST and FOLSOM ST,6,South of Market,SOUTHERN,37.77808,-122.4062,"(37.7780825037493, -122.406150479603)",Voice In,
4373828,01/08/2015 09:53:57 AM,2015,01/08/2015 02:34:45 PM,01/08/2015 02:34:45 PM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1015 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77792,-122.4058,"(37.778150842342, -122.405804898005)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54aec42cdf865a110397b929/report.jpg
4375312,01/08/2015 02:19:06 PM,2015,01/08/2015 09:16:18 PM,01/08/2015 09:16:18 PM,Closed,Case Completed - resolved: Checked all four corners no needles found at location 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 17TH ST and DE HARO ST,10,Potrero Hill,SOUTHERN,37.76484,-122.4016,"(37.7648392794374, -122.401598902451)",Voice In,
4375775,01/08/2015 03:59:47 PM,2015,01/08/2015 07:25:36 PM,01/08/2015 07:25:36 PM,Closed,Case Completed - resolved: 10-98 found needle,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"9 LANGTON ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.7757,-122.4077,"(37.775700381677, -122.407675241544)",Voice In,
4376429,01/08/2015 08:04:40 PM,2015,01/09/2015 01:24:00 AM,01/09/2015 01:24:00 AM,Closed,Case Completed - resolved: Nothing found,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1015 FOLSOM ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77815,-122.4058,"(37.778150842342, -122.405804898005)",Voice In,
4376584,01/08/2015 10:21:11 PM,2015,01/09/2015 01:16:46 AM,01/09/2015 01:16:46 AM,Closed,Case Completed - resolved: Nothing found,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 12TH ST and KISSLING ST,6,South of Market,SOUTHERN,37.77137,-122.4161,"(37.7714124077828, -122.416183990556)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54af734fdf865a110397c501/report.jpg
4376776,01/09/2015 07:37:57 AM,2015,01/09/2015 10:02:35 AM,01/09/2015 10:02:35 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of LARKIN ST and FULTON ST,6,Civic Center,TENDERLOIN,37.77958,-122.4168,"(37.77958431741, -122.416768262915)",Voice In,
4377283,01/09/2015 09:24:43 AM,2015,01/10/2015 07:18:48 AM,01/10/2015 07:18:48 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of FRANKLIN ST and LINDEN ST,5,Civic Center,NORTHERN,37.77658,-122.4211,"(37.7766256922447, -122.421235532048)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b00ed4df865a110397c80e/report.jpg
4377285,01/09/2015 09:24:56 AM,2015,01/09/2015 06:18:51 PM,01/09/2015 06:18:51 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 19TH ST and SANCHEZ ST,8,Dolores Heights,MISSION,37.75956,-122.4304,"(37.7595573310853, -122.430420425099)",Voice In,
4377312,01/09/2015 09:29:57 AM,2015,01/11/2015 07:26:02 AM,01/11/2015 07:26:02 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"788 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77599,-122.414,"(37.777875564837, -122.411716042103)",Voice In,
4377752,01/09/2015 10:52:33 AM,2015,01/09/2015 12:00:00 PM,01/09/2015 12:00:00 PM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GALVEZ AVE and MENDELL ST,10,Bayview,BAYVIEW,37.73961,-122.3858,"(37.739608948979, -122.385834597461)",Voice In,
4377876,01/09/2015 11:16:36 AM,2015,01/09/2015 06:06:50 PM,01/09/2015 06:06:50 PM,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1390 MARKET ST, SAN FRANCISCO, CA, 94102",6,Civic Center,TENDERLOIN,37.77707,-122.417,"(37.777167748555, -122.417030636556)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b0290cdf865a110397c9fe/photo_20150109_111427.jpg
4378010,01/09/2015 11:40:05 AM,2015,01/09/2015 06:05:56 PM,01/09/2015 06:05:56 PM,Closed,Case Completed - resolved:,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"251 RHODE ISLAND ST, SAN FRANCISCO, CA, 94103",10,Showplace Square,SOUTHERN,37.76696,-122.4025,"(37.766737836275, -122.40257182434)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b02e86df865a110397caa0/report.jpg
4378439,01/09/2015 01:00:57 PM,2015,01/10/2015 07:30:07 AM,01/10/2015 07:30:07 AM,Closed,Case Completed - resolved: Steam,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 5TH ST and BRANNAN ST,6,South of Market,SOUTHERN,37.7767,-122.3986,"(37.7765682569267, -122.398755469561)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b04179df865a110397cc23/report.jpg
4378444,01/09/2015 01:01:18 PM,2015,01/10/2015 07:30:07 AM,01/10/2015 07:30:07 AM,Closed,Case Completed - resolved: Steam,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 5TH ST and BRANNAN ST,6,South of Market,SOUTHERN,37.7767,-122.3986,"(37.7765682569267, -122.398755469561)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b0418edf865a110397cc2f/report.jpg
4378557,01/09/2015 01:22:08 PM,2015,01/17/2015 02:01:46 AM,01/17/2015 02:01:46 AM,Closed,Case Completed - resolved:  DUPLICATE,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of HARRISON ST and NORFOLK ST,6,South of Market,SOUTHERN,37.77042,-122.4126,"(37.7703886178656, -122.412751447977)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b04676df865a110397ccb3/report.jpg
4379444,01/09/2015 04:34:57 PM,2015,01/13/2015 10:43:32 AM,01/13/2015 10:43:32 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"121 9TH ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77599,-122.414,"(37.775992722715, -122.41413584265)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b073a1df865a110397d06d/photo_20150109_163242.jpg
4379820,01/09/2015 06:39:49 PM,2015,01/10/2015 01:16:13 AM,01/10/2015 01:16:13 AM,Closed,Case Completed - resolved: Two Needles retrieved from location 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1120 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77894,-122.4115,"(37.778863267406, -122.411451292855)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b090ecdf865a110397d353/photo_20150109_183741.jpg
4380142,01/09/2015 11:14:17 PM,2015,01/10/2015 01:15:32 AM,01/10/2015 01:15:32 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"774 NATOMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77584,-122.4133,"(37.775836827577, -122.413319266202)",Voice In,
4380318,01/10/2015 08:07:00 AM,2015,01/29/2015 10:14:09 AM,01/29/2015 10:14:09 AM,Closed,Case Completed - resolved: Completed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of SAN BRUNO AVE and 15TH ST,10,Showplace Square,MISSION,37.7672,-122.4057,"(37.7672000942129, -122.405707548976)",Voice In,
4380542,01/10/2015 09:33:15 AM,2015,01/11/2015 06:44:38 AM,01/11/2015 06:44:38 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 18TH ST and LAPIDGE ST,8,Mission Dolores,MISSION,37.76166,-122.4224,"(37.7616500893134, -122.422411478329)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b16256df865a110397d8f0/photo_20150110_093228.jpg
4380548,01/10/2015 09:34:30 AM,2015,01/10/2015 03:37:15 PM,01/10/2015 03:37:15 PM,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GOLDEN GATE AVE and CONTINUUM WAY,6,Civic Center,TENDERLOIN,37.78176,-122.4147,"(37.7817591427414, -122.414683078848)",Voice In,
4380549,01/10/2015 09:34:38 AM,2015,01/11/2015 06:44:38 AM,01/11/2015 06:44:38 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"3510 18TH ST, SAN FRANCISCO, CA, 94110",8,Mission Dolores,MISSION,37.76174,-122.4218,"(37.76181309823, -122.421905721164)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b162a6df865a110397d904/photo_20150110_093346.jpg
4380553,01/10/2015 09:36:00 AM,2015,01/10/2015 03:37:27 PM,01/10/2015 03:37:27 PM,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GOLDEN GATE AVE and LEAVENWORTH ST,6,Tenderloin,TENDERLOIN,37.78176,-122.4147,"(37.7818633401966, -122.413865509418)",Voice In,
4380554,01/10/2015 09:36:24 AM,2015,01/10/2015 03:37:39 PM,01/10/2015 03:37:39 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 18TH ST and VALENCIA ST,9,Mission,MISSION,37.76176,-122.4215,"(37.7617007549058, -122.421578568646)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b1630fdf865a110397d90e/photo_20150110_093508.jpg
4380735,01/10/2015 10:32:09 AM,2015,01/10/2015 03:40:28 PM,01/10/2015 03:40:28 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"3434 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76188,-122.4203,"(37.761883705215, -122.420254011511)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b17023df865a110397db41/photo_20150110_103129.jpg
4380746,01/10/2015 10:34:14 AM,2015,01/10/2015 03:35:49 PM,01/10/2015 03:35:49 PM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"3420 18TH ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76189,-122.42,"(37.761900152166, -122.419981743329)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b170a1df865a110397db7d/photo_20150110_103330.jpg
4380770,01/10/2015 10:38:19 AM,2015,01/11/2015 06:45:22 AM,01/11/2015 06:45:22 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2178 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76228,-122.4195,"(37.762143667238, -122.419587357347)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b17191df865a110397dbde/photo_20150110_103732.jpg
4380807,01/10/2015 10:47:17 AM,2015,01/11/2015 09:19:27 AM,01/11/2015 09:19:27 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of CLEMENTINA ST and 6TH ST,6,South of Market,SOUTHERN,37.77894,-122.4062,"(37.7789426345027, -122.406162864912)",Voice In,
4380963,01/10/2015 11:39:05 AM,2015,01/12/2015 06:37:01 AM,01/12/2015 06:37:01 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"315 SANCHEZ ST, SAN FRANCISCO, CA, 94114",8,Mission Dolores,MISSION,37.76413,-122.4308,"(37.764208026287, -122.430685077458)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54b17fd0df865a110397dd5f/report.jpg
4381391,01/10/2015 02:23:18 PM,2015,01/11/2015 03:03:00 AM,01/11/2015 03:03:00 AM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"2081 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,MISSION,37.76342,-122.4191,"(37.763664727575, -122.419353160076)",Mobile/Open311,
4381501,01/10/2015 03:03:19 PM,2015,01/11/2015 09:25:26 AM,01/11/2015 09:25:26 AM,Closed,Case Completed - resolved: 10/98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of 24TH ST and ILLINOIS ST,10,Central Waterfront,BAYVIEW,37.75462,-122.3866,"(37.7541677507562, -122.386938638672)",Mobile/Open311,
4381564,01/10/2015 03:21:29 PM,2015,01/11/2015 01:30:44 PM,01/11/2015 01:30:44 PM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"1049 MINNA ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.7732,-122.4173,"(37.773156007912, -122.417240892795)",Mobile/Open311,
4381619,01/10/2015 03:41:25 PM,2015,01/18/2015 06:55:00 AM,01/18/2015 06:55:00 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"625 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Tenderloin,TENDERLOIN,37.78368,-122.416,"(37.784270110574, -122.416497057872)",Voice In,
4382533,01/11/2015 06:57:20 AM,2015,01/11/2015 09:12:36 AM,01/11/2015 09:12:36 AM,Closed,Case Completed - resolved: 1098,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"65 NORFOLK ST, SAN FRANCISCO, CA, 94103",6,South of Market,SOUTHERN,37.77077,-122.4134,"(37.770844339346, -122.413443365528)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54aeaee6df865a110397b784/photo_20150108_082015.jpg
4382607,01/11/2015 08:13:59 AM,2015,01/12/2015 06:45:01 AM,01/12/2015 06:45:01 AM,Closed,Case Completed - resolved: done,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of GOUGH ST and MARKET ST,5,Lower Haight,SOUTHERN,37.77291,-122.4222,"(37.7729089925437, -122.422186566302)",Voice In,
4382981,01/11/2015 11:19:23 AM,2015,01/13/2015 07:28:28 AM,01/13/2015 07:28:28 AM,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,"654 BRODERICK ST, SAN FRANCISCO, CA, 94117",5,Panhandle,PARK,37.77647,-122.4397,"(37.77647579663, -122.43964828008)",Voice In,
4383378,01/11/2015 02:00:11 PM,2015,01/12/2015 06:41:14 AM,01/12/2015 06:41:14 AM,Closed,Case Completed - resolved: steamed,DPW Ops Queue,Homeless Concerns,Medical Waste,needle,Intersection of ELLIS ST and LARKIN ST,6,Tenderloin,TENDERLOIN,37.78431,-122.4176,"(37.7842357811105, -122.417706870907)",Mobile/Open311,
